Time,Focus,FocusReal,Focus Raw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
70.34005,1.203929,1.203929341,2.004223333,0.2091258,0.2091258,0.2210376,0.1838767,0.2331963,0.2465275,0.2302843,0.1675815,0.1647209,0.2778015,0.2370718
70.42131,1.203929,1.203929341,2.004223333,0.212727,0.212727,0.2418689,0.1838767,0.2331963,0.2465275,0.2302843,0.1675815,0.1647209,0.2778015,0.2370718
70.4216,1.27348,1.27348022,1.957348932,0.212727,0.212727,0.2418689,0.1891134,0.2304532,0.2465275,0.2302843,0.1675815,0.1647209,0.2778015,0.2370718
70.42184,1.27348,1.27348022,1.957348932,0.212727,0.212727,0.2418689,0.1891134,0.2304532,0.2430318,0.2190986,0.1675815,0.1647209,0.2778015,0.2370718
70.42213,1.292708,1.292708333,2.010512666,0.212727,0.212727,0.2418689,0.1891134,0.2304532,0.2430318,0.2190986,0.1663305,0.1625285,0.2778015,0.2370718
70.42237,1.292708,1.292708333,2.010512666,0.212727,0.212727,0.2418689,0.1891134,0.2304532,0.2430318,0.2190986,0.1663305,0.1625285,0.2772212,0.2568474
70.57144,1.292708,1.292708333,2.010512666,0.2168388,0.2168388,0.2646943,0.1891134,0.2304532,0.2430318,0.2190986,0.1663305,0.1625285,0.2772212,0.2568474
70.57172,1.359646,1.359645802,1.93613762,0.2168388,0.2168388,0.2646943,0.1939478,0.2261505,0.2430318,0.2190986,0.1663305,0.1625285,0.2772212,0.2568474
70.57196,1.359646,1.359645802,1.93613762,0.2168388,0.2168388,0.2646943,0.1939478,0.2261505,0.2393907,0.2041705,0.1663305,0.1625285,0.2772212,0.2568474
70.57217,1.375275,1.37527488,2.031201762,0.2168388,0.2168388,0.2646943,0.1939478,0.2261505,0.2393907,0.2041705,0.1653827,0.1586796,0.2772212,0.2568474
70.57242,1.375275,1.37527488,2.031201762,0.2168388,0.2168388,0.2646943,0.1939478,0.2261505,0.2393907,0.2041705,0.1653827,0.1586796,0.2777179,0.2933526
70.66055,1.375275,1.37527488,2.031201762,0.2211114,0.2211114,0.2844996,0.1939478,0.2261505,0.2393907,0.2041705,0.1653827,0.1586796,0.2777179,0.2933526
70.66082,1.436653,1.436653128,1.995644128,0.2211114,0.2211114,0.2844996,0.1982285,0.2241623,0.2393907,0.2041705,0.1653827,0.1586796,0.2777179,0.2933526
70.66106,1.436653,1.436653128,1.995644128,0.2211114,0.2211114,0.2844996,0.1982285,0.2241623,0.2356665,0.1857027,0.1653827,0.1586796,0.2777179,0.2933526
70.66131,1.448207,1.448207143,2.024181848,0.2211114,0.2211114,0.2844996,0.1982285,0.2241623,0.2356665,0.1857027,0.1647217,0.157557,0.2777179,0.2933526
70.66152,1.448207,1.448207143,2.024181848,0.2211114,0.2211114,0.2844996,0.1982285,0.2241623,0.2356665,0.1857027,0.1647217,0.157557,0.2783693,0.3171113
70.75563,1.448207,1.448207143,2.024181848,0.226121,0.226121,0.3076047,0.1982285,0.2241623,0.2356665,0.1857027,0.1647217,0.157557,0.2783693,0.3171113
70.75591,1.503038,1.503037757,2.004366433,0.226121,0.226121,0.3076047,0.2019462,0.2230624,0.2356665,0.1857027,0.1647217,0.157557,0.2783693,0.3171113
70.75613,1.503038,1.503037757,2.004366433,0.226121,0.226121,0.3076047,0.2019462,0.2230624,0.2313279,0.1631982,0.1647217,0.157557,0.2783693,0.3171113
70.75635,1.510851,1.510850941,1.959993244,0.226121,0.226121,0.3076047,0.2019462,0.2230624,0.2313279,0.1631982,0.1642952,0.1593305,0.2783693,0.3171113
70.75657,1.510851,1.510850941,1.959993244,0.226121,0.226121,0.3076047,0.2019462,0.2230624,0.2313279,0.1631982,0.1642952,0.1593305,0.2793039,0.3267803
70.85586,1.510851,1.510850941,1.959993244,0.2317989,0.2317989,0.3209918,0.2019462,0.2230624,0.2313279,0.1631982,0.1642952,0.1593305,0.2793039,0.3267803
70.85613,1.561703,1.561702588,1.96248228,0.2317989,0.2317989,0.3209918,0.2053166,0.223204,0.2313279,0.1631982,0.1642952,0.1593305,0.2793039,0.3267803
70.85635,1.561703,1.561702588,1.96248228,0.2317989,0.2317989,0.3209918,0.2053166,0.223204,0.2261471,0.1463122,0.1642952,0.1593305,0.2793039,0.3267803
70.8566,1.567696,1.567696248,1.907946056,0.2317989,0.2317989,0.3209918,0.2053166,0.223204,0.2261471,0.1463122,0.1639808,0.1615916,0.2793039,0.3267803
70.85681,1.567696,1.567696248,1.907946056,0.2317989,0.2317989,0.3209918,0.2053166,0.223204,0.2261471,0.1463122,0.1639808,0.1615916,0.2805596,0.3267685
70.94227,1.567696,1.567696248,1.907946056,0.2378474,0.2378474,0.3293768,0.2053166,0.223204,0.2261471,0.1463122,0.1639808,0.1615916,0.2805596,0.3267685
70.94257,1.616794,1.616793775,1.905996443,0.2378474,0.2378474,0.3293768,0.2085069,0.2230899,0.2261471,0.1463122,0.1639808,0.1615916,0.2805596,0.3267685
70.9428,1.616794,1.616793775,1.905996443,0.2378474,0.2378474,0.3293768,0.2085069,0.2230899,0.2202529,0.1353361,0.1639808,0.1615916,0.2805596,0.3267685
70.94302,1.622726,1.622726236,1.896331332,0.2378474,0.2378474,0.3293768,0.2085069,0.2230899,0.2202529,0.1353361,0.1636808,0.1620029,0.2805596,0.3267685
70.94325,1.622726,1.622726236,1.896331332,0.2378474,0.2378474,0.3293768,0.2085069,0.2230899,0.2202529,0.1353361,0.1636808,0.1620029,0.281837,0.3274508
71.03853,1.622726,1.622726236,1.896331332,0.2442171,0.2442171,0.3368391,0.2085069,0.2230899,0.2202529,0.1353361,0.1636808,0.1620029,0.281837,0.3274508
71.0388,1.670156,1.670155985,1.87067921,0.2442171,0.2442171,0.3368391,0.2115321,0.2215759,0.2202529,0.1353361,0.1636808,0.1620029,0.281837,0.3274508
71.03904,1.670156,1.670155985,1.87067921,0.2442171,0.2442171,0.3368391,0.2115321,0.2215759,0.2139131,0.129832,0.1636808,0.1620029,0.281837,0.3274508
71.03927,1.678686,1.678686154,1.924946632,0.2442171,0.2442171,0.3368391,0.2115321,0.2215759,0.2139131,0.129832,0.1632644,0.159703,0.281837,0.3274508
71.03949,1.678686,1.678686154,1.924946632,0.2442171,0.2442171,0.3368391,0.2115321,0.2215759,0.2139131,0.129832,0.1632644,0.159703,0.2833577,0.3293969
71.18092,1.678686,1.678686154,1.924946632,0.2503087,0.2503087,0.3362675,0.2115321,0.2215759,0.2139131,0.129832,0.1632644,0.159703,0.2833577,0.3293969
71.18119,1.723986,1.723986168,1.87864333,0.2503087,0.2503087,0.3362675,0.2143673,0.2188947,0.2139131,0.129832,0.1632644,0.159703,0.2833577,0.3293969
71.18141,1.723986,1.723986168,1.87864333,0.2503087,0.2503087,0.3362675,0.2143673,0.2188947,0.2076429,0.1317763,0.1632644,0.159703,0.2833577,0.3293969
71.18163,1.735809,1.735809055,1.962511516,0.2503087,0.2503087,0.3362675,0.2143673,0.2188947,0.2076429,0.1317763,0.1627075,0.1562533,0.2833577,0.3293969
71.18185,1.735809,1.735809055,1.962511516,0.2503087,0.2503087,0.3362675,0.2143673,0.2188947,0.2076429,0.1317763,0.1627075,0.1562533,0.2847463,0.3272734
71.2729,1.735809,1.735809055,1.962511516,0.2559161,0.2559161,0.3321671,0.2143673,0.2188947,0.2076429,0.1317763,0.1627075,0.1562533,0.2847463,0.3272734
71.27316,1.776682,1.77668205,1.893592037,0.2559161,0.2559161,0.3321671,0.2168764,0.2150168,0.2076429,0.1317763,0.1627075,0.1562533,0.2847463,0.3272734
71.27338,1.776682,1.77668205,1.893592037,0.2559161,0.2559161,0.3321671,0.2168764,0.2150168,0.2017825,0.1376081,0.1627075,0.1562533,0.2847463,0.3272734
71.2736,1.793652,1.793651916,1.998837593,0.2559161,0.2559161,0.3321671,0.2168764,0.2150168,0.2017825,0.1376081,0.1619359,0.152084,0.2847463,0.3272734
71.27382,1.793652,1.793651916,1.998837593,0.2559161,0.2559161,0.3321671,0.2168764,0.2150168,0.2017825,0.1376081,0.1619359,0.152084,0.2862739,0.3289216
71.35851,1.793652,1.793651916,1.998837593,0.2607877,0.2607877,0.3242743,0.2168764,0.2150168,0.2017825,0.1376081,0.1619359,0.152084,0.2862739,0.3289216
71.35878,1.833009,1.833009189,2.021998757,0.2607877,0.2607877,0.3242743,0.2192429,0.2162589,0.2017825,0.1376081,0.1619359,0.152084,0.2862739,0.3289216
71.359,1.833009,1.833009189,2.021998757,0.2607877,0.2607877,0.3242743,0.2192429,0.2162589,0.1964334,0.1431645,0.1619359,0.152084,0.2862739,0.3289216
71.35921,1.852243,1.852242724,2.049455849,0.2607877,0.2607877,0.3242743,0.2192429,0.2162589,0.1964334,0.1431645,0.161093,0.1510618,0.2862739,0.3289216
71.35945,1.852243,1.852242724,2.049455849,0.2607877,0.2607877,0.3242743,0.2192429,0.2162589,0.1964334,0.1431645,0.161093,0.1510618,0.287992,0.3310935
71.44268,1.852243,1.852242724,2.049455849,0.2651066,0.2651066,0.3155492,0.2192429,0.2162589,0.1964334,0.1431645,0.161093,0.1510618,0.287992,0.3310935
71.44297,1.887881,1.887881374,2.109660535,0.2651066,0.2651066,0.3155492,0.2213421,0.2194124,0.1964334,0.1431645,0.161093,0.1510618,0.287992,0.3310935
71.44321,1.887881,1.887881374,2.109660535,0.2651066,0.2651066,0.3155492,0.2213421,0.2194124,0.1915092,0.1463536,0.161093,0.1510618,0.287992,0.3310935
71.44343,1.908027,1.908026857,2.107948475,0.2651066,0.2651066,0.3155492,0.2213421,0.2194124,0.1915092,0.1463536,0.1602403,0.1511232,0.287992,0.3310935
71.44363,1.908027,1.908026857,2.107948475,0.2651066,0.2651066,0.3155492,0.2213421,0.2194124,0.1915092,0.1463536,0.1602403,0.1511232,0.2897334,0.3309173
71.55682,1.908027,1.908026857,2.107948475,0.2695034,0.2695034,0.31258,0.2213421,0.2194124,0.1915092,0.1463536,0.1602403,0.1511232,0.2897334,0.3309173
71.55709,1.936824,1.936824442,2.161679779,0.2695034,0.2695034,0.31258,0.2230062,0.2221912,0.1915092,0.1463536,0.1602403,0.1511232,0.2897334,0.3309173
71.55731,1.936824,1.936824442,2.161679779,0.2695034,0.2695034,0.31258,0.2230062,0.2221912,0.1868236,0.1467865,0.1602403,0.1511232,0.2897334,0.3309173
71.55754,1.956194,1.956193859,2.145476313,0.2695034,0.2695034,0.31258,0.2230062,0.2221912,0.1868236,0.1467865,0.159445,0.1516928,0.2897334,0.3309173
71.55776,1.956194,1.956193859,2.145476313,0.2695034,0.2695034,0.31258,0.2230062,0.2221912,0.1868236,0.1467865,0.159445,0.1516928,0.2916564,0.3247943
71.64049,1.956194,1.956193859,2.145476313,0.2745005,0.2745005,0.3088223,0.2230062,0.2221912,0.1868236,0.1467865,0.159445,0.1516928,0.2916564,0.3247943
71.64789,1.975386,1.97538555,2.203748975,0.2745005,0.2745005,0.3088223,0.2240974,0.2251884,0.1868236,0.1467865,0.159445,0.1516928,0.2916564,0.3247943
71.64819,1.975386,1.97538555,2.203748975,0.2745005,0.2745005,0.3088223,0.2240974,0.2251884,0.1821567,0.1465522,0.159445,0.1516928,0.2916564,0.3247943
71.64841,1.992653,1.992652866,2.150439067,0.2745005,0.2745005,0.3088223,0.2240974,0.2251884,0.1821567,0.1465522,0.1587527,0.1535615,0.2916564,0.3247943
71.64863,1.992653,1.992652866,2.150439067,0.2745005,0.2745005,0.3088223,0.2240974,0.2251884,0.1821567,0.1465522,0.1587527,0.1535615,0.2940643,0.30439
71.79081,1.992653,1.992652866,2.150439067,0.2803997,0.2803997,0.3072398,0.2240974,0.2251884,0.1821567,0.1465522,0.1587527,0.1535615,0.2940643,0.30439
71.79108,2.000544,2.000544131,2.172483858,0.2803997,0.2803997,0.3072398,0.2245407,0.2263397,0.1821567,0.1465522,0.1587527,0.1535615,0.2940643,0.30439
71.79131,2.000544,2.000544131,2.172483858,0.2803997,0.2803997,0.3072398,0.2245407,0.2263397,0.1773108,0.1458209,0.1587527,0.1535615,0.2940643,0.30439
71.79153,2.013454,2.013453746,2.113211121,0.2803997,0.2803997,0.3072398,0.2245407,0.2263397,0.1773108,0.1458209,0.1582429,0.1557002,0.2940643,0.30439
71.79175,2.013454,2.013453746,2.113211121,0.2803997,0.2803997,0.3072398,0.2245407,0.2263397,0.1773108,0.1458209,0.1582429,0.1557002,0.2961742,0.282311
71.87572,2.013454,2.013453746,2.113211121,0.2872735,0.2872735,0.3157892,0.2245407,0.2263397,0.1773108,0.1458209,0.1582429,0.1557002,0.2961742,0.282311
71.876,2.008703,2.008702939,2.021043027,0.2872735,0.2872735,0.3157892,0.2242756,0.2213487,0.1773108,0.1458209,0.1582429,0.1557002,0.2961742,0.282311
71.87623,2.008703,2.008702939,2.021043027,0.2872735,0.2872735,0.3157892,0.2242756,0.2213487,0.1722315,0.1447492,0.1582429,0.1557002,0.2961742,0.282311
71.87646,2.020983,2.020982733,2.055875845,0.2872735,0.2872735,0.3157892,0.2242756,0.2213487,0.1722315,0.1447492,0.1577614,0.1543756,0.2961742,0.282311
71.87667,2.020983,2.020982733,2.055875845,0.2872735,0.2872735,0.3157892,0.2242756,0.2213487,0.1722315,0.1447492,0.1577614,0.1543756,0.2991017,0.2940706
71.99142,2.020983,2.020982733,2.055875845,0.2942394,0.2942394,0.3205662,0.2242756,0.2213487,0.1722315,0.1447492,0.1577614,0.1543756,0.2991017,0.2940706
71.99168,2.008717,2.008716696,1.968695704,0.2942394,0.2942394,0.3205662,0.223594,0.2166047,0.1722315,0.1447492,0.1577614,0.1543756,0.2991017,0.2940706
71.99191,2.008717,2.008716696,1.968695704,0.2942394,0.2942394,0.3205662,0.223594,0.2166047,0.1672372,0.1466819,0.1577614,0.1543756,0.2991017,0.2940706
71.99213,2.02204,2.022039863,2.035145924,0.2942394,0.2942394,0.3205662,0.223594,0.2166047,0.1672372,0.1466819,0.1572408,0.1518344,0.2991017,0.2940706
71.99233,2.02204,2.022039863,2.035145924,0.2942394,0.2942394,0.3205662,0.223594,0.2166047,0.1672372,0.1466819,0.1572408,0.1518344,0.3022338,0.3036164
72.07549,2.02204,2.022039863,2.035145924,0.3004663,0.3004663,0.3187168,0.223594,0.2166047,0.1672372,0.1466819,0.1572408,0.1518344,0.3022338,0.3036164
72.07575,2.006827,2.006827087,1.988786661,0.3004663,0.3004663,0.3187168,0.2227513,0.2141234,0.1672372,0.1466819,0.1572408,0.1518344,0.3022338,0.3036164
72.07597,2.006827,2.006827087,1.988786661,0.3004663,0.3004663,0.3187168,0.2227513,0.2141234,0.1626862,0.1521774,0.1572408,0.1518344,0.3022338,0.3036164
72.0762,2.023413,2.023413234,2.06704622,0.3004663,0.3004663,0.3187168,0.2227513,0.2141234,0.1626862,0.1521774,0.156595,0.1489324,0.3022338,0.3036164
72.07642,2.023413,2.023413234,2.06704622,0.3004663,0.3004663,0.3187168,0.2227513,0.2141234,0.1626862,0.1521774,0.156595,0.1489324,0.3048478,0.301654
72.1592,2.023413,2.023413234,2.06704622,0.3054113,0.3054113,0.3039305,0.2227513,0.2141234,0.1626862,0.1521774,0.156595,0.1489324,0.3048478,0.301654
72.15948,2.007195,2.007195574,2.084134951,0.3054113,0.3054113,0.3039305,0.2218568,0.2150067,0.1626862,0.1521774,0.156595,0.1489324,0.3048478,0.301654
72.15971,2.007195,2.007195574,2.084134951,0.3054113,0.3054113,0.3039305,0.2218568,0.2150067,0.1588491,0.162528,0.156595,0.1489324,0.3048478,0.301654
72.15993,2.026687,2.026686914,2.103912602,0.3054113,0.3054113,0.3039305,0.2218568,0.2150067,0.1588491,0.162528,0.1558402,0.1482307,0.3048478,0.301654
72.16016,2.026687,2.026686914,2.103912602,0.3054113,0.3054113,0.3039305,0.2218568,0.2150067,0.1588491,0.162528,0.1558402,0.1482307,0.3064588,0.278895
72.27565,2.026687,2.026686914,2.103912602,0.3087048,0.3087048,0.2836127,0.2218568,0.2150067,0.1588491,0.162528,0.1558402,0.1482307,0.3064588,0.278895
72.27595,2.011016,2.011016264,2.140501065,0.3087048,0.3087048,0.2836127,0.2209975,0.2168682,0.1588491,0.162528,0.1558402,0.1482307,0.3064588,0.278895
72.27618,2.011016,2.011016264,2.140501065,0.3087048,0.3087048,0.2836127,0.2209975,0.2168682,0.1559204,0.1746381,0.1558402,0.1482307,0.3064588,0.278895
72.27641,2.031359,2.031358966,2.094282643,0.3087048,0.3087048,0.2836127,0.2209975,0.2168682,0.1559204,0.1746381,0.1550579,0.1498574,0.3064588,0.278895
72.27661,2.031359,2.031358966,2.094282643,0.3087048,0.3087048,0.2836127,0.2209975,0.2168682,0.1559204,0.1746381,0.1550579,0.1498574,0.3062162,0.2324633
72.39301,2.031359,2.031358966,2.094282643,0.3101938,0.3101938,0.2701597,0.2209975,0.2168682,0.1559204,0.1746381,0.1550579,0.1498574,0.3062162,0.2324633
72.39327,2.018563,2.018562528,2.100827408,0.3101938,0.3101938,0.2701597,0.2203003,0.2172068,0.1559204,0.1746381,0.1550579,0.1498574,0.3062162,0.2324633
72.39349,2.018563,2.018562528,2.100827408,0.3101938,0.3101938,0.2701597,0.2203003,0.2172068,0.1540312,0.1832035,0.1550579,0.1498574,0.3062162,0.2324633
72.39373,2.034232,2.034232114,2.064784393,0.3101938,0.3101938,0.2701597,0.2203003,0.2172068,0.1540312,0.1832035,0.1544596,0.1511597,0.3062162,0.2324633
72.39394,2.034232,2.034232114,2.064784393,0.3101938,0.3101938,0.2701597,0.2203003,0.2172068,0.1540312,0.1832035,0.1544596,0.1511597,0.3054008,0.2413538
72.49976,2.034232,2.034232114,2.064784393,0.3100186,0.3100186,0.261367,0.2203003,0.2172068,0.1540312,0.1832035,0.1544596,0.1511597,0.3054008,0.2413538
72.50004,2.026374,2.026374459,2.081007191,0.3100186,0.3100186,0.261367,0.2198744,0.2180584,0.1540312,0.1832035,0.1544596,0.1511597,0.3054008,0.2413538
72.50026,2.026374,2.026374459,2.081007191,0.3100186,0.3100186,0.261367,0.2198744,0.2180584,0.153164,0.1876954,0.1544596,0.1511597,0.3054008,0.2413538
72.50047,2.035533,2.035533218,2.056172212,0.3100186,0.3100186,0.261367,0.2198744,0.2180584,0.153164,0.1876954,0.1541117,0.1520699,0.3054008,0.2413538
72.50069,2.035533,2.035533218,2.056172212,0.3100186,0.3100186,0.261367,0.2198744,0.2180584,0.153164,0.1876954,0.1541117,0.1520699,0.302848,0.2448507
72.54179,1356.502,2.035533218,2.056172212,0.3100186,0.3100186,0.261367,0.2198744,0.2180584,0.153164,0.1876954,0.1541117,0.1520699,0.302848,0.2448507
72.57401,1356.502,2.035533218,2.056172212,0.3086186,0.3086186,0.2578988,0.2198744,0.2180584,0.153164,0.1876954,0.1541117,0.1520699,0.302848,0.2448507
72.57444,2.031841,2.031840576,2.100022005,0.3086186,0.3086186,0.2578988,0.2196749,0.2203713,0.153164,0.1876954,0.1541117,0.1520699,0.302848,0.2448507
72.57469,2.031841,2.031840576,2.100022005,0.3086186,0.3086186,0.2578988,0.2196749,0.2203713,0.1532595,0.1875159,0.1541117,0.1520699,0.302848,0.2448507
72.57491,2.037636,2.037636336,2.064035428,0.3086186,0.3086186,0.2578988,0.2196749,0.2203713,0.1532595,0.1875159,0.1538924,0.1533898,0.302848,0.2448507
72.57512,2.037636,2.037636336,2.064035428,0.3086186,0.3086186,0.2578988,0.2196749,0.2203713,0.1532595,0.1875159,0.1538924,0.1533898,0.2992505,0.2487571
72.65986,2.037636,2.037636336,2.064035428,0.306233,0.306233,0.2622789,0.2196749,0.2203713,0.1532595,0.1875159,0.1538924,0.1533898,0.2992505,0.2487571
72.66013,2.037059,2.037059176,2.103563426,0.306233,0.306233,0.2622789,0.2196438,0.2224714,0.1532595,0.1875159,0.1538924,0.1533898,0.2992505,0.2487571
72.66035,2.037059,2.037059176,2.103563426,0.306233,0.306233,0.2622789,0.2196438,0.2224714,0.1543062,0.1830857,0.1538924,0.1533898,0.2992505,0.2487571
72.66057,2.04381,2.04381026,2.073510336,0.306233,0.306233,0.2622789,0.2196438,0.2224714,0.1543062,0.1830857,0.153638,0.1544974,0.2992505,0.2487571
72.66078,2.04381,2.04381026,2.073510336,0.306233,0.306233,0.2622789,0.2196438,0.2224714,0.1543062,0.1830857,0.153638,0.1544974,0.2957255,0.259806
72.77654,2.04381,2.04381026,2.073510336,0.3034539,0.3034539,0.2681874,0.2196438,0.2224714,0.1543062,0.1830857,0.153638,0.1544974,0.2957255,0.259806
72.7768,2.044945,2.044944632,2.108898239,0.3034539,0.3034539,0.2681874,0.2197047,0.2243618,0.1543062,0.1830857,0.153638,0.1544974,0.2957255,0.259806
72.77703,2.044945,2.044944632,2.108898239,0.3034539,0.3034539,0.2681874,0.2197047,0.2243618,0.1559836,0.1781834,0.153638,0.1544974,0.2957255,0.259806
72.77727,2.052289,2.052288531,2.058847282,0.3034539,0.3034539,0.2681874,0.2197047,0.2243618,0.1559836,0.1781834,0.1533628,0.1563641,0.2957255,0.259806
72.77747,2.052289,2.052288531,2.058847282,0.3034539,0.3034539,0.2681874,0.2197047,0.2243618,0.1559836,0.1781834,0.1533628,0.1563641,0.2929451,0.273941
72.86027,2.052289,2.052288531,2.058847282,0.300208,0.300208,0.2677053,0.2197047,0.2243618,0.1559836,0.1781834,0.1533628,0.1563641,0.2929451,0.273941
72.86055,2.053899,2.053899038,2.065560659,0.300208,0.300208,0.2677053,0.2197909,0.2247273,0.1559836,0.1781834,0.1533628,0.1563641,0.2929451,0.273941
72.86078,2.053899,2.053899038,2.065560659,0.300208,0.300208,0.2677053,0.2197909,0.2247273,0.1581743,0.1769593,0.1533628,0.1563641,0.2929451,0.273941
72.86102,2.059307,2.059306663,2.018549987,0.300208,0.300208,0.2677053,0.2197909,0.2247273,0.1581743,0.1769593,0.1531613,0.1581744,0.2929451,0.273941
72.86123,2.059307,2.059306663,2.018549987,0.300208,0.300208,0.2677053,0.2197909,0.2247273,0.1581743,0.1769593,0.1531613,0.1581744,0.2899916,0.2713347
73.01084,2.059307,2.059306663,2.018549987,0.2962964,0.2962964,0.2625189,0.2197909,0.2247273,0.1581743,0.1769593,0.1531613,0.1581744,0.2899916,0.2713347
73.01112,2.064188,2.064187413,2.050915109,0.2962964,0.2962964,0.2625189,0.2200512,0.2265218,0.1581743,0.1769593,0.1531613,0.1581744,0.2899916,0.2713347
73.01135,2.064188,2.064187413,2.050915109,0.2962964,0.2962964,0.2625189,0.2200512,0.2265218,0.1607608,0.1789745,0.1531613,0.1581744,0.2899916,0.2713347
73.0116,2.063449,2.063448571,1.998779102,0.2962964,0.2962964,0.2625189,0.2200512,0.2265218,0.1607608,0.1789745,0.1531888,0.160224,0.2899916,0.2713347
73.01182,2.063449,2.063448571,1.998779102,0.2962964,0.2962964,0.2625189,0.2200512,0.2265218,0.1607608,0.1789745,0.1531888,0.160224,0.2865947,0.264856
73.09438,2.063449,2.063448571,1.998779102,0.292167,0.292167,0.2578089,0.2200512,0.2265218,0.1607608,0.1789745,0.1531888,0.160224,0.2865947,0.264856
73.09467,2.072034,2.072034118,2.017566173,0.292167,0.292167,0.2578089,0.2205085,0.2275839,0.1607608,0.1789745,0.1531888,0.160224,0.2865947,0.264856
73.09489,2.072034,2.072034118,2.017566173,0.292167,0.292167,0.2578089,0.2205085,0.2275839,0.163473,0.1833085,0.1531888,0.160224,0.2865947,0.264856
73.09511,2.065303,2.065302958,1.998353034,0.292167,0.292167,0.2578089,0.2205085,0.2275839,0.163473,0.1833085,0.1534382,0.1609924,0.2865947,0.264856
73.09532,2.065303,2.065302958,1.998353034,0.292167,0.292167,0.2578089,0.2205085,0.2275839,0.163473,0.1833085,0.1534382,0.1609924,0.2831261,0.261369
73.21112,2.065303,2.065302958,1.998353034,0.2881299,0.2881299,0.2554621,0.2205085,0.2275839,0.163473,0.1833085,0.1534382,0.1609924,0.2831261,0.261369
73.21139,2.077521,2.077520966,1.994971125,0.2881299,0.2881299,0.2554621,0.2211598,0.2273912,0.163473,0.1833085,0.1534382,0.1609924,0.2831261,0.261369
73.21162,2.077521,2.077520966,1.994971125,0.2881299,0.2881299,0.2554621,0.2211598,0.2273912,0.1661298,0.1880865,0.1534382,0.1609924,0.2831261,0.261369
73.21183,2.065247,2.065246561,2.001371713,0.2881299,0.2881299,0.2554621,0.2211598,0.2273912,0.1661298,0.1880865,0.1538935,0.1607348,0.2831261,0.261369
73.21204,2.065247,2.065246561,2.001371713,0.2881299,0.2881299,0.2554621,0.2211598,0.2273912,0.1661298,0.1880865,0.1538935,0.1607348,0.2793911,0.2579578
73.29493,2.065247,2.065246561,2.001371713,0.2843967,0.2843967,0.2533434,0.2211598,0.2273912,0.1661298,0.1880865,0.1538935,0.1607348,0.2793911,0.2579578
73.2952,2.075384,2.075384421,1.986760105,0.2843967,0.2843967,0.2533434,0.2217019,0.2265596,0.1661298,0.1880865,0.1538935,0.1607348,0.2793911,0.2579578
73.29543,2.075384,2.075384421,1.986760105,0.2843967,0.2843967,0.2533434,0.2217019,0.2265596,0.1687093,0.1921767,0.1538935,0.1607348,0.2793911,0.2579578
73.30266,2.063421,2.063421302,2.016991171,0.2843967,0.2843967,0.2533434,0.2217019,0.2265596,0.1687093,0.1921767,0.154339,0.1595256,0.2793911,0.2579578
73.30295,2.063421,2.063421302,2.016991171,0.2843967,0.2843967,0.2533434,0.2217019,0.2265596,0.1687093,0.1921767,0.154339,0.1595256,0.2754606,0.2564138
73.37853,2.063421,2.063421302,2.016991171,0.2808162,0.2808162,0.2475206,0.2217019,0.2265596,0.1687093,0.1921767,0.154339,0.1595256,0.2754606,0.2564138
73.3788,2.070323,2.070323457,2.015068053,0.2808162,0.2808162,0.2475206,0.2220724,0.2264516,0.1687093,0.1921767,0.154339,0.1595256,0.2754606,0.2564138
73.37902,2.070323,2.070323457,2.015068053,0.2808162,0.2808162,0.2475206,0.2220724,0.2264516,0.171317,0.1958994,0.154339,0.1595256,0.2754606,0.2564138
73.37925,2.060661,2.060660536,2.054418344,0.2808162,0.2808162,0.2475206,0.2220724,0.2264516,0.171317,0.1958994,0.1547004,0.1579905,0.2754606,0.2564138
73.37946,2.060661,2.060660536,2.054418344,0.2808162,0.2808162,0.2475206,0.2220724,0.2264516,0.171317,0.1958994,0.1547004,0.1579905,0.271828,0.261898
73.46353,2.060661,2.060660536,2.054418344,0.2771233,0.2771233,0.2424152,0.2220724,0.2264516,0.171317,0.1958994,0.1547004,0.1579905,0.271828,0.261898
73.4638,2.065419,2.065419259,2.065478204,0.2771233,0.2771233,0.2424152,0.2223287,0.2270603,0.171317,0.1958994,0.1547004,0.1579905,0.271828,0.261898
73.46403,2.065419,2.065419259,2.065478204,0.2771233,0.2771233,0.2424152,0.2223287,0.2270603,0.1739886,0.1975458,0.1547004,0.1579905,0.271828,0.261898
73.46425,2.057885,2.057885525,2.089806083,0.2771233,0.2771233,0.2424152,0.2223287,0.2270603,0.1739886,0.1975458,0.1549833,0.1570682,0.271828,0.261898
73.46445,2.057885,2.057885525,2.089806083,0.2771233,0.2771233,0.2424152,0.2223287,0.2270603,0.1739886,0.1975458,0.1549833,0.1570682,0.2686484,0.2643821
73.61303,2.057885,2.057885525,2.089806083,0.2734045,0.2734045,0.238165,0.2223287,0.2270603,0.1739886,0.1975458,0.1549833,0.1570682,0.2686484,0.2643821
73.6133,2.062425,2.062424683,2.141375864,0.2734045,0.2734045,0.238165,0.2225738,0.2298448,0.1739886,0.1975458,0.1549833,0.1570682,0.2686484,0.2643821
73.61351,2.062425,2.062424683,2.141375864,0.2734045,0.2734045,0.238165,0.2225738,0.2298448,0.1766285,0.1967105,0.1549833,0.1570682,0.2686484,0.2643821
