Time,Focus,FocusReal,FocusRaw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
0.17637,2.388347,2.388346699,1.665876824,0.2991295,0.2991295,0.2676414,0.2818862,0.1935391,0.1427885,0.2331264,0.1824001,0.1499503,0.2497705,0.3021991
0.176516,2.464458,2.464457919,1.724760832,0.2991295,0.2991295,0.2676414,0.2818862,0.1935391,0.1427885,0.2331264,0.1795615,0.1473684,0.2497705,0.3021991
0.176676,2.464458,2.464457919,1.724760832,0.2991295,0.2991295,0.2676414,0.2818862,0.1935391,0.1427885,0.2331264,0.1795615,0.1473684,0.2553521,0.2970218
0.282436,2.464458,2.464457919,1.724760832,0.2979068,0.2979068,0.264462,0.2818862,0.1935391,0.1427885,0.2331264,0.1795615,0.1473684,0.2553521,0.2970218
0.282711,2.331557,2.331557302,1.673337246,0.2979068,0.2979068,0.264462,0.2741803,0.1906321,0.1427885,0.2331264,0.1795615,0.1473684,0.2553521,0.2970218
0.282875,2.331557,2.331557302,1.673337246,0.2979068,0.2979068,0.264462,0.2741803,0.1906321,0.1489833,0.238915,0.1795615,0.1473684,0.2553521,0.2970218
0.283037,2.406815,2.406815398,1.723669875,0.2979068,0.2979068,0.264462,0.2741803,0.1906321,0.1489833,0.238915,0.1767318,0.1452008,0.2553521,0.2970218
0.2832,2.406815,2.406815398,1.723669875,0.2979068,0.2979068,0.264462,0.2741803,0.1906321,0.1489833,0.238915,0.1767318,0.1452008,0.2613609,0.2896551
0.362865,2.406815,2.406815398,1.723669875,0.295618,0.295618,0.2622264,0.2741803,0.1906321,0.1489833,0.238915,0.1767318,0.1452008,0.2613609,0.2896551
0.364585,2.273675,2.273675535,1.673915207,0.295618,0.295618,0.2622264,0.2664889,0.1878606,0.1489833,0.238915,0.1767318,0.1452008,0.2613609,0.2896551
0.365202,2.273675,2.273675535,1.673915207,0.295618,0.295618,0.2622264,0.2664889,0.1878606,0.1559824,0.2439708,0.1767318,0.1452008,0.2613609,0.2896551
0.365716,2.345149,2.345148545,1.745767111,0.295618,0.295618,0.2622264,0.2664889,0.1878606,0.1559824,0.2439708,0.1740179,0.1421814,0.2613609,0.2896551
0.366145,2.345149,2.345148545,1.745767111,0.295618,0.295618,0.2622264,0.2664889,0.1878606,0.1559824,0.2439708,0.1740179,0.1421814,0.2654844,0.2863885
0.444677,2.345149,2.345148545,1.745767111,0.2930738,0.2930738,0.25947,0.2664889,0.1878606,0.1559824,0.2439708,0.1740179,0.1421814,0.2654844,0.2863885
0.444996,2.206833,2.206832891,1.679043085,0.2930738,0.2930738,0.25947,0.2585107,0.1842356,0.1559824,0.2439708,0.1740179,0.1421814,0.2654844,0.2863885
0.445279,2.206833,2.206832891,1.679043085,0.2930738,0.2930738,0.25947,0.2585107,0.1842356,0.1635421,0.2495909,0.1740179,0.1421814,0.2654844,0.2863885
0.445578,2.28143,2.281430046,1.751014939,0.2930738,0.2930738,0.25947,0.2585107,0.1842356,0.1635421,0.2495909,0.1711493,0.1392287,0.2654844,0.2863885
0.445845,2.28143,2.281430046,1.751014939,0.2930738,0.2930738,0.25947,0.2585107,0.1842356,0.1635421,0.2495909,0.1711493,0.1392287,0.2689526,0.2848533
0.535991,2.28143,2.281430046,1.751014939,0.290399,0.290399,0.2574618,0.2585107,0.1842356,0.1635421,0.2495909,0.1711493,0.1392287,0.2689526,0.2848533
0.536372,2.139567,2.13956721,1.678045603,0.290399,0.290399,0.2574618,0.2503445,0.180356,0.1635421,0.2495909,0.1711493,0.1392287,0.2689526,0.2848533
0.536758,2.139567,2.13956721,1.678045603,0.290399,0.290399,0.2574618,0.2503445,0.180356,0.1714995,0.2543864,0.1711493,0.1392287,0.2689526,0.2848533
0.537076,2.218137,2.218137287,1.738730739,0.290399,0.290399,0.2574618,0.2503445,0.180356,0.1714995,0.2543864,0.1680907,0.1367774,0.2689526,0.2848533
0.537348,2.218137,2.218137287,1.738730739,0.290399,0.290399,0.2574618,0.2503445,0.180356,0.1714995,0.2543864,0.1680907,0.1367774,0.2722252,0.2831641
0.633793,2.218137,2.218137287,1.738730739,0.2874117,0.2874117,0.254716,0.2503445,0.180356,0.1714995,0.2543864,0.1680907,0.1367774,0.2722252,0.2831641
0.634164,2.076504,2.076504327,1.702906521,0.2874117,0.2874117,0.254716,0.2422201,0.1784883,0.1714995,0.2543864,0.1680907,0.1367774,0.2722252,0.2831641
0.634453,2.076504,2.076504327,1.702906521,0.2874117,0.2874117,0.254716,0.2422201,0.1784883,0.1797946,0.257473,0.1680907,0.1367774,0.2722252,0.2831641
0.634739,2.15709,2.157089744,1.728729258,0.2874117,0.2874117,0.254716,0.2422201,0.1784883,0.1797946,0.257473,0.164921,0.135752,0.2722252,0.2831641
0.635007,2.15709,2.157089744,1.728729258,0.2874117,0.2874117,0.254716,0.2422201,0.1784883,0.1797946,0.257473,0.164921,0.135752,0.275029,0.2756359
0.762003,2.15709,2.157089744,1.728729258,0.2840528,0.2840528,0.2521969,0.2422201,0.1784883,0.1797946,0.257473,0.164921,0.135752,0.275029,0.2756359
0.762941,2.019331,2.019330479,1.756421829,0.2840528,0.2840528,0.2521969,0.234358,0.1799122,0.1797946,0.257473,0.164921,0.135752,0.275029,0.2756359
0.763805,2.019331,2.019330479,1.756421829,0.2840528,0.2840528,0.2521969,0.234358,0.1799122,0.188263,0.2566794,0.164921,0.135752,0.275029,0.2756359
0.764671,2.099606,2.099605866,1.747873261,0.2840528,0.2840528,0.2521969,0.234358,0.1799122,0.188263,0.2566794,0.1617376,0.1360836,0.275029,0.2756359
0.774742,2.099606,2.099605866,1.747873261,0.2840528,0.2840528,0.2521969,0.234358,0.1799122,0.188263,0.2566794,0.1617376,0.1360836,0.2767256,0.260491
0.861213,2.099606,2.099605866,1.747873261,0.280878,0.280878,0.2517782,0.234358,0.1799122,0.188263,0.2566794,0.1617376,0.1360836,0.2767256,0.260491
0.861516,1.964348,1.964347997,1.842766412,0.280878,0.280878,0.2517782,0.2266836,0.1847315,0.188263,0.2566794,0.1617376,0.1360836,0.2767256,0.260491
0.861793,1.964348,1.964347997,1.842766412,0.280878,0.280878,0.2517782,0.2266836,0.1847315,0.196564,0.2505909,0.1617376,0.1360836,0.2767256,0.260491
0.862055,2.045283,2.045282658,1.801319593,0.280878,0.280878,0.2517782,0.2266836,0.1847315,0.196564,0.2505909,0.1585052,0.1376403,0.2767256,0.260491
0.862325,2.045283,2.045282658,1.801319593,0.280878,0.280878,0.2517782,0.2266836,0.1847315,0.196564,0.2505909,0.1585052,0.1376403,0.2782385,0.2421199
0.968973,2.045283,2.045282658,1.801319593,0.2774109,0.2774109,0.2464814,0.2266836,0.1847315,0.196564,0.2505909,0.1585052,0.1376403,0.2782385,0.2421199
0.970532,1.920575,1.920574801,1.976348122,0.2774109,0.2774109,0.2464814,0.2196641,0.1934983,0.196564,0.2505909,0.1585052,0.1376403,0.2782385,0.2421199
0.9714,1.920575,1.920574801,1.976348122,0.2774109,0.2774109,0.2464814,0.2196641,0.1934983,0.2045486,0.2430293,0.1585052,0.1376403,0.2782385,0.2421199
0.974158,1.992709,1.992709324,1.848643609,0.2774109,0.2774109,0.2464814,0.2196641,0.1934983,0.2045486,0.2430293,0.1556098,0.142315,0.2782385,0.2421199
0.975315,1.992709,1.992709324,1.848643609,0.2774109,0.2774109,0.2464814,0.2196641,0.1934983,0.2045486,0.2430293,0.1556098,0.142315,0.2782516,0.2044618
1.030541,1.992709,1.992709324,1.848643609,0.2734694,0.2734694,0.2441404,0.2196641,0.1934983,0.2045486,0.2430293,0.1556098,0.142315,0.2782516,0.2044618
1.031026,1.886003,1.886002537,2.00234728,0.2734694,0.2734694,0.2441404,0.2137018,0.2013818,0.2045486,0.2430293,0.1556098,0.142315,0.2782516,0.2044618
1.031424,1.886003,1.886002537,2.00234728,0.2734694,0.2734694,0.2441404,0.2137018,0.2013818,0.2119351,0.2341535,0.1556098,0.142315,0.2782516,0.2044618
1.03181,1.941542,1.941541504,1.842448012,0.2734694,0.2734694,0.2441404,0.2137018,0.2013818,0.2119351,0.2341535,0.153368,0.148362,0.2782516,0.2044618
1.032226,1.941542,1.941541504,1.842448012,0.2734694,0.2734694,0.2441404,0.2137018,0.2013818,0.2119351,0.2341535,0.153368,0.148362,0.2778389,0.2170327
1.140582,1.941542,1.941541504,1.842448012,0.2691537,0.2691537,0.2417513,0.2137018,0.2013818,0.2119351,0.2341535,0.153368,0.148362,0.2778389,0.2170327
1.151052,1.856189,1.856189236,1.96030458,0.2691537,0.2691537,0.2417513,0.2089517,0.2077229,0.2119351,0.2341535,0.153368,0.148362,0.2778389,0.2170327
1.151857,1.856189,1.856189236,1.96030458,0.2691537,0.2691537,0.2417513,0.2089517,0.2077229,0.2184055,0.2268541,0.153368,0.148362,0.2778389,0.2170327
1.152674,1.893577,1.893576495,1.804876086,0.2691537,0.2691537,0.2417513,0.2089517,0.2077229,0.2184055,0.2268541,0.1518464,0.1546182,0.2778389,0.2170327
1.153312,1.893577,1.893576495,1.804876086,0.2691537,0.2691537,0.2417513,0.2089517,0.2077229,0.2184055,0.2268541,0.1518464,0.1546182,0.274079,0.1900152
1.236539,1.893577,1.893576495,1.804876086,0.2651683,0.2651683,0.2433076,0.2089517,0.2077229,0.2184055,0.2268541,0.1518464,0.1546182,0.274079,0.1900152
1.237707,1.82738,1.827380012,1.862604114,0.2651683,0.2651683,0.2433076,0.2052669,0.2110187,0.2184055,0.2268541,0.1518464,0.1546182,0.274079,0.1900152
1.240146,1.82738,1.827380012,1.862604114,0.2651683,0.2651683,0.2433076,0.2052669,0.2110187,0.2235536,0.220297,0.1518464,0.1546182,0.274079,0.1900152
1.241359,1.85347,1.853470149,1.771643323,0.2651683,0.2651683,0.2433076,0.2052669,0.2110187,0.2235536,0.220297,0.1507739,0.1585378,0.274079,0.1900152
1.24242,1.85347,1.853470149,1.771643323,0.2651683,0.2651683,0.2433076,0.2052669,0.2110187,0.2235536,0.220297,0.1507739,0.1585378,0.2694249,0.1856835
1.379047,1.85347,1.853470149,1.771643323,0.262262,0.262262,0.251041,0.2052669,0.2110187,0.2235536,0.220297,0.1507739,0.1585378,0.2694249,0.1856835
1.379426,1.802608,1.802607686,1.771218491,0.262262,0.262262,0.251041,0.2024309,0.2109934,0.2235536,0.220297,0.1507739,0.1585378,0.2694249,0.1856835
1.379739,1.802608,1.802607686,1.771218491,0.262262,0.262262,0.251041,0.2024309,0.2109934,0.2271715,0.2142791,0.1507739,0.1585378,0.2694249,0.1856835
1.380065,1.8228,1.82279989,1.753403914,0.262262,0.262262,0.251041,0.2024309,0.2109934,0.2271715,0.2142791,0.1499365,0.1593412,0.2694249,0.1856835
1.380382,1.8228,1.82279989,1.753403914,0.262262,0.262262,0.251041,0.2024309,0.2109934,0.2271715,0.2142791,0.1499365,0.1593412,0.262641,0.1618783
1.46197,1.8228,1.82279989,1.753403914,0.2607722,0.2607722,0.264715,0.2024309,0.2109934,0.2271715,0.2142791,0.1499365,0.1593412,0.262641,0.1618783
1.462282,1.781949,1.78194866,1.718845701,0.2607722,0.2607722,0.264715,0.2001497,0.2089038,0.2271715,0.2142791,0.1499365,0.1593412,0.262641,0.1618783
1.462561,1.781949,1.78194866,1.718845701,0.2607722,0.2607722,0.264715,0.2001497,0.2089038,0.2293452,0.2073195,0.1499365,0.1593412,0.262641,0.1618783
1.462928,1.799428,1.799428406,1.739218064,0.2607722,0.2607722,0.264715,0.2001497,0.2089038,0.2293452,0.2073195,0.1492065,0.1584052,0.262641,0.1618783
1.463205,1.799428,1.799428406,1.739218064,0.2607722,0.2607722,0.264715,0.2001497,0.2089038,0.2293452,0.2073195,0.1492065,0.1584052,0.2566719,0.1798959
1.585288,1.799428,1.799428406,1.739218064,0.2601904,0.2601904,0.2740905,0.2001497,0.2089038,0.2293452,0.2073195,0.1492065,0.1584052,0.2566719,0.1798959
1.585819,1.768924,1.768924419,1.727552588,0.2601904,0.2601904,0.2740905,0.198446,0.2082021,0.2293452,0.2073195,0.1492065,0.1584052,0.2566719,0.1798959
1.586267,1.768924,1.768924419,1.727552588,0.2601904,0.2601904,0.2740905,0.198446,0.2082021,0.2304524,0.2029326,0.1492065,0.1584052,0.2566719,0.1798959
1.586645,1.780896,1.780896065,1.725907206,0.2601904,0.2601904,0.2740905,0.198446,0.2082021,0.2304524,0.2029326,0.1487041,0.1584807,0.2566719,0.1798959
1.587027,1.780896,1.780896065,1.725907206,0.2601904,0.2601904,0.2740905,0.198446,0.2082021,0.2304524,0.2029326,0.1487041,0.1584807,0.251255,0.1966551
1.651343,1.780896,1.780896065,1.725907206,0.2600793,0.2600793,0.2782435,0.198446,0.2082021,0.2304524,0.2029326,0.1487041,0.1584807,0.251255,0.1966551
1.651733,1.763184,1.763184162,1.758364445,0.2600793,0.2600793,0.2782435,0.1974567,0.2101507,0.2304524,0.2029326,0.1487041,0.1584807,0.251255,0.1966551
1.65207,1.763184,1.763184162,1.758364445,0.2600793,0.2600793,0.2782435,0.1974567,0.2101507,0.2306919,0.1997394,0.1487041,0.1584807,0.251255,0.1966551
1.6524,1.766704,1.766704356,1.714211802,0.2600793,0.2600793,0.2782435,0.1974567,0.2101507,0.2306919,0.1997394,0.1485559,0.1605087,0.251255,0.1966551
1.65276,1.766704,1.766704356,1.714211802,0.2600793,0.2600793,0.2782435,0.1974567,0.2101507,0.2306919,0.1997394,0.1485559,0.1605087,0.2455401,0.1921878
1.7442,1.766704,1.766704356,1.714211802,0.2600679,0.2600679,0.2772989,0.1974567,0.2101507,0.2306919,0.1997394,0.1485559,0.1605087,0.2455401,0.1921878
1.744532,1.763224,1.763224152,1.766873111,0.2600679,0.2600679,0.2772989,0.1972621,0.2133542,0.2306919,0.1997394,0.1485559,0.1605087,0.2455401,0.1921878
1.744812,1.763224,1.763224152,1.766873111,0.2600679,0.2600679,0.2772989,0.1972621,0.2133542,0.2302282,0.1981552,0.1485559,0.1605087,0.2455401,0.1921878
1.745084,1.756906,1.756905587,1.701980944,0.2600679,0.2600679,0.2772989,0.1972621,0.2133542,0.2302282,0.1981552,0.1488228,0.1635399,0.2455401,0.1921878
1.745372,1.756906,1.756905587,1.701980944,0.2600679,0.2600679,0.2772989,0.1972621,0.2133542,0.2302282,0.1981552,0.1488228,0.1635399,0.239126,0.1861044
1.837392,1.756906,1.756905587,1.701980944,0.259757,0.259757,0.271605,0.1972621,0.2133542,0.2302282,0.1981552,0.1488228,0.1635399,0.239126,0.1861044
1.838047,1.767838,1.767837942,1.757487499,0.259757,0.259757,0.271605,0.1978749,0.2168053,0.2302282,0.1981552,0.1488228,0.1635399,0.239126,0.1861044
1.838602,1.767838,1.767837942,1.757487499,0.259757,0.259757,0.271605,0.1978749,0.2168053,0.2292207,0.1978076,0.1488228,0.1635399,0.239126,0.1861044
1.839165,1.749306,1.749305622,1.659872308,0.259757,0.259757,0.271605,0.1978749,0.2168053,0.2292207,0.1978076,0.149609,0.1682801,0.239126,0.1861044
1.83972,1.749306,1.749305622,1.659872308,0.259757,0.259757,0.271605,0.1978749,0.2168053,0.2292207,0.1978076,0.149609,0.1682801,0.2342001,0.2143596
1.986007,1.749306,1.749305622,1.659872308,0.259325,0.259325,0.2645479,0.1978749,0.2168053,0.2292207,0.1978076,0.149609,0.1682801,0.2342001,0.2143596
1.986674,1.769955,1.769955044,1.708537543,0.259325,0.259325,0.2645479,0.1990393,0.2199606,0.2292207,0.1978076,0.149609,0.1682801,0.2342001,0.2143596
1.987314,1.769955,1.769955044,1.708537543,0.259325,0.259325,0.2645479,0.1990393,0.2199606,0.2277535,0.1980167,0.149609,0.1682801,0.2342001,0.2143596
1.987915,1.741987,1.741987406,1.622612544,0.259325,0.259325,0.2645479,0.1990393,0.2199606,0.2277535,0.1980167,0.1508052,0.1726782,0.2342001,0.2143596
1.988415,1.741987,1.741987406,1.622612544,0.259325,0.259325,0.2645479,0.1990393,0.2199606,0.2277535,0.1980167,0.1508052,0.1726782,0.2286866,0.1974424
2.081129,1.741987,1.741987406,1.622612544,0.2589595,0.2589595,0.2606975,0.1990393,0.2199606,0.2277535,0.1980167,0.1508052,0.1726782,0.2286866,0.1974424
2.081469,1.768485,1.76848489,1.655715134,0.2589595,0.2589595,0.2606975,0.2005474,0.222193,0.2277535,0.1980167,0.1508052,0.1726782,0.2286866,0.1974424
2.081768,1.768485,1.76848489,1.655715134,0.2589595,0.2589595,0.2606975,0.2005474,0.222193,0.2258691,0.1973228,0.1508052,0.1726782,0.2286866,0.1974424
2.082088,1.733899,1.733898508,1.597347387,0.2589595,0.2589595,0.2606975,0.2005474,0.222193,0.2258691,0.1973228,0.1523019,0.1758047,0.2286866,0.1974424
2.082384,1.733899,1.733898508,1.597347387,0.2589595,0.2589595,0.2606975,0.2005474,0.222193,0.2258691,0.1973228,0.1523019,0.1758047,0.2221539,0.172899
2.183116,1.733899,1.733898508,1.597347387,0.2589871,0.2589871,0.2649856,0.2005474,0.222193,0.2258691,0.1973228,0.1523019,0.1758047,0.2221539,0.172899
2.183479,1.762133,1.762132873,1.587838632,0.2589871,0.2589871,0.2649856,0.2021737,0.2215306,0.2258691,0.1973228,0.1523019,0.1758047,0.2221539,0.172899
2.183801,1.762133,1.762132873,1.587838632,0.2589871,0.2589871,0.2649856,0.2021737,0.2215306,0.2235559,0.1949632,0.1523019,0.1758047,0.2221539,0.172899
2.184077,1.724489,1.724488922,1.573322219,0.2589871,0.2589871,0.2649856,0.2021737,0.2215306,0.2235559,0.1949632,0.1539552,0.1766139,0.2221539,0.172899
2.184338,1.724489,1.724488922,1.573322219,0.2589871,0.2589871,0.2649856,0.2021737,0.2215306,0.2235559,0.1949632,0.1539552,0.1766139,0.2153273,0.1599505
2.282856,1.724489,1.724488922,1.573322219,0.2595777,0.2595777,0.2734485,0.2021737,0.2215306,0.2235559,0.1949632,0.1539552,0.1766139,0.2153273,0.1599505
2.283439,1.752059,1.75205911,1.529800121,0.2595777,0.2595777,0.2734485,0.2037834,0.2184451,0.2235559,0.1949632,0.1539552,0.1766139,0.2153273,0.1599505
2.283917,1.752059,1.75205911,1.529800121,0.2595777,0.2595777,0.2734485,0.2037834,0.2184451,0.2208368,0.1923091,0.1539552,0.1766139,0.2153273,0.1599505
2.284412,1.712383,1.712382871,1.542674628,0.2595777,0.2595777,0.2734485,0.2037834,0.2184451,0.2208368,0.1923091,0.1557286,0.1758754,0.2153273,0.1599505
2.284933,1.712383,1.712382871,1.542674628,0.2595777,0.2595777,0.2734485,0.2037834,0.2184451,0.2208368,0.1923091,0.1557286,0.1758754,0.2086332,0.1591995
2.347543,1.712383,1.712382871,1.542674628,0.2607255,0.2607255,0.2812773,0.2037834,0.2184451,0.2208368,0.1923091,0.1557286,0.1758754,0.2086332,0.1591995
2.347958,1.74006,1.740059882,1.499974361,0.2607255,0.2607255,0.2812773,0.2054236,0.2154007,0.2208368,0.1923091,0.1557286,0.1758754,0.2086332,0.1591995
2.348286,1.74006,1.740059882,1.499974361,0.2607255,0.2607255,0.2812773,0.2054236,0.2154007,0.2176457,0.1889603,0.1557286,0.1758754,0.2086332,0.1591995
2.348618,1.699888,1.699888516,1.53273246,0.2607255,0.2607255,0.2812773,0.2054236,0.2154007,0.2176457,0.1889603,0.1575579,0.1739858,0.2086332,0.1591995
2.348949,1.699888,1.699888516,1.53273246,0.2607255,0.2607255,0.2812773,0.2054236,0.2154007,0.2176457,0.1889603,0.1575579,0.1739858,0.2027584,0.1732334
2.468747,1.699888,1.699888516,1.53273246,0.262135,0.262135,0.2842424,0.2054236,0.2154007,0.2176457,0.1889603,0.1575579,0.1739858,0.2027584,0.1732334
2.470245,1.730085,1.730085335,1.525191812,0.262135,0.262135,0.2842424,0.2072402,0.2148702,0.2176457,0.1889603,0.1575579,0.1739858,0.2027584,0.1732334
2.471378,1.730085,1.730085335,1.525191812,0.262135,0.262135,0.2842424,0.2072402,0.2148702,0.213975,0.1846429,0.1575579,0.1739858,0.2027584,0.1732334
2.472409,1.690302,1.690301959,1.564216895,0.262135,0.262135,0.2842424,0.2072402,0.2148702,0.213975,0.1846429,0.1594013,0.1718018,0.2027584,0.1732334
2.474279,1.690302,1.690301959,1.564216895,0.262135,0.262135,0.2842424,0.2072402,0.2148702,0.213975,0.1846429,0.1594013,0.1718018,0.1972379,0.1782735
2.599041,1.690302,1.690301959,1.564216895,0.2637244,0.2637244,0.284914,0.2072402,0.2148702,0.213975,0.1846429,0.1594013,0.1718018,0.1972379,0.1782735
2.599897,1.723285,1.723285197,1.591266142,0.2637244,0.2637244,0.284914,0.2092524,0.21672,0.213975,0.1846429,0.1594013,0.1718018,0.1972379,0.1782735
2.600643,1.723285,1.723285197,1.591266142,0.2637244,0.2637244,0.284914,0.2092524,0.21672,0.2098089,0.1783164,0.1594013,0.1718018,0.1972379,0.1782735
2.601488,1.686621,1.686620861,1.654364025,0.2637244,0.2637244,0.284914,0.2092524,0.21672,0.2098089,0.1783164,0.1611245,0.1684936,0.1972379,0.1782735
2.602222,1.686621,1.686620861,1.654364025,0.2637244,0.2637244,0.284914,0.2092524,0.21672,0.2098089,0.1783164,0.1611245,0.1684936,0.1922663,0.1811768
2.715827,1.686621,1.686620861,1.654364025,0.265371,0.265371,0.2834835,0.2092524,0.21672,0.2098089,0.1783164,0.1611245,0.1684936,0.1922663,0.1811768
2.716324,1.721961,1.721961221,1.725796444,0.265371,0.265371,0.2834835,0.2114333,0.2213494,0.2098089,0.1783164,0.1611245,0.1684936,0.1922663,0.1811768
2.716748,1.721961,1.721961221,1.725796444,0.265371,0.265371,0.2834835,0.2114333,0.2213494,0.2052339,0.1697546,0.1611245,0.1684936,0.1922663,0.1811768
2.717212,1.69095,1.690950032,1.821042752,0.265371,0.265371,0.2834835,0.2114333,0.2213494,0.2052339,0.1697546,0.1625953,0.1640281,0.1922663,0.1811768
2.717632,1.69095,1.690950032,1.821042752,0.265371,0.265371,0.2834835,0.2114333,0.2213494,0.2052339,0.1697546,0.1625953,0.1640281,0.1887581,0.1938345
2.787277,1.69095,1.690950032,1.821042752,0.2690963,0.2690963,0.3225596,0.2114333,0.2213494,0.2052339,0.1697546,0.1625953,0.1640281,0.1887581,0.1938345
2.788156,1.709395,1.709394874,1.586164962,0.2690963,0.2690963,0.3225596,0.2125833,0.206582,0.2052339,0.1697546,0.1625953,0.1640281,0.1887581,0.1938345
2.788914,1.709395,1.709394874,1.586164962,0.2690963,0.2690963,0.3225596,0.2125833,0.206582,0.2008219,0.1667628,0.1625953,0.1640281,0.1887581,0.1938345
2.789602,1.677713,1.67771274,1.536217068,0.2690963,0.2690963,0.3225596,0.2125833,0.206582,0.2008219,0.1667628,0.1641233,0.1666733,0.1887581,0.1938345
2.790368,1.677713,1.67771274,1.536217068,0.2690963,0.2690963,0.3225596,0.2125833,0.206582,0.2008219,0.1667628,0.1641233,0.1666733,0.1852472,0.1754122
2.884473,1.677713,1.67771274,1.536217068,0.2720656,0.2720656,0.3028969,0.2125833,0.206582,0.2008219,0.1667628,0.1641233,0.1666733,0.1852472,0.1754122
2.885392,1.694224,1.694223797,1.638139334,0.2720656,0.2720656,0.3028969,0.2136268,0.2133249,0.2008219,0.1667628,0.1641233,0.1666733,0.1852472,0.1754122
2.886188,1.694224,1.694223797,1.638139334,0.2720656,0.2720656,0.3028969,0.2136268,0.2133249,0.19693,0.1690825,0.1641233,0.1666733,0.1852472,0.1754122
2.886998,1.662238,1.662237513,1.53512189,0.2720656,0.2720656,0.3028969,0.2136268,0.2133249,0.19693,0.1690825,0.1656949,0.172175,0.1852472,0.1754122
2.88782,1.662238,1.662237513,1.53512189,0.2720656,0.2720656,0.3028969,0.2136268,0.2133249,0.19693,0.1690825,0.1656949,0.172175,0.1838661,0.1782223
2.948476,1.662238,1.662237513,1.53512189,0.274669,0.274669,0.2936044,0.2136268,0.2133249,0.19693,0.1690825,0.1656949,0.172175,0.1838661,0.1782223
2.948888,1.675269,1.675268899,1.592291972,0.274669,0.274669,0.2936044,0.2144625,0.2172608,0.19693,0.1690825,0.1656949,0.172175,0.1838661,0.1782223
2.949275,1.675269,1.675268899,1.592291972,0.274669,0.274669,0.2936044,0.2144625,0.2172608,0.1936099,0.1710729,0.1656949,0.172175,0.1838661,0.1782223
2.949653,1.648325,1.648325107,1.559277569,0.274669,0.274669,0.2936044,0.2144625,0.2172608,0.1936099,0.1710729,0.1670437,0.1739882,0.1838661,0.1782223
2.950004,1.648325,1.648325107,1.559277569,0.274669,0.274669,0.2936044,0.2144625,0.2172608,0.1936099,0.1710729,0.1670437,0.1739882,0.1818509,0.1787432
3.065359,1.648325,1.648325107,1.559277569,0.2771271,0.2771271,0.2884562,0.2144625,0.2172608,0.1936099,0.1710729,0.1670437,0.1739882,0.1818509,0.1787432
3.065835,1.656718,1.656718065,1.571112274,0.2771271,0.2771271,0.2884562,0.2150079,0.2180838,0.1936099,0.1710729,0.1670437,0.1739882,0.1818509,0.1787432
3.066272,1.656718,1.656718065,1.571112274,0.2771271,0.2771271,0.2884562,0.2150079,0.2180838,0.190832,0.1740725,0.1670437,0.1739882,0.1818509,0.1787432
3.066688,1.637224,1.637224195,1.580745719,0.2771271,0.2771271,0.2884562,0.2150079,0.2180838,0.190832,0.1740725,0.1680352,0.1734572,0.1818509,0.1787432
3.06712,1.637224,1.637224195,1.580745719,0.2771271,0.2771271,0.2884562,0.2150079,0.2180838,0.190832,0.1740725,0.1680352,0.1734572,0.1794767,0.1449057
