Time,Focus,FocusReal,FocusRaw,Meditation,Alpha,AlphaReal,Beta,BetaReal,Delta,DeltaReal,Theta,ThetaReal,Gamma,GammaReal
0.189059,0.5626404,0.562640343,0.535667973,0.222862,0.222862,0.1914869,0.1327926,0.136979,0.3089064,0.319604,0.1770347,0.187157,0.1433336,0.0757421
0.19189,0.5722129,0.572212864,0.531280585,0.222862,0.222862,0.1914869,0.1339175,0.1364169,0.3089064,0.319604,0.1770347,0.187157,0.1433336,0.0757421
0.192082,0.5722129,0.572212864,0.531280585,0.222862,0.222862,0.1914869,0.1339175,0.1364169,0.309122,0.3228948,0.1770347,0.187157,0.1433336,0.0757421
0.192235,0.5712326,0.571232551,0.530940658,0.222862,0.222862,0.1914869,0.1339175,0.1364169,0.309122,0.3228948,0.1771865,0.1872169,0.1433336,0.0757421
0.19238,0.5712326,0.571232551,0.530940658,0.222862,0.222862,0.1914869,0.1339175,0.1364169,0.309122,0.3228948,0.1771865,0.1872169,0.1355261,0.07578017
0.192537,0.5712326,0.571232551,0.530940658,0.2211561,0.2211561,0.1907997,0.1339175,0.1364169,0.309122,0.3228948,0.1771865,0.1872169,0.1355261,0.07578017
0.192679,0.5809257,0.580925686,0.527785274,0.2211561,0.2211561,0.1907997,0.1350489,0.1360109,0.309122,0.3228948,0.1771865,0.1872169,0.1355261,0.07578017
0.192831,0.5809257,0.580925686,0.527785274,0.2211561,0.2211561,0.1907997,0.1350489,0.1360109,0.3093144,0.3231574,0.1771865,0.1872169,0.1355261,0.07578017
0.192994,0.5801947,0.580194722,0.534198958,0.2211561,0.2211561,0.1907997,0.1350489,0.1360109,0.3093144,0.3231574,0.1772981,0.1860896,0.1355261,0.07578017
0.193237,0.5801947,0.580194722,0.534198958,0.2211561,0.2211561,0.1907997,0.1350489,0.1360109,0.3093144,0.3231574,0.1772981,0.1860896,0.1277438,0.07634319
0.304923,0.5801947,0.580194722,0.534198958,0.219535,0.219535,0.1921497,0.1350489,0.1360109,0.3093144,0.3231574,0.1772981,0.1860896,0.1277438,0.07634319
0.305223,0.5899424,0.58994239,0.531625045,0.219535,0.219535,0.1921497,0.1361786,0.1356828,0.3093144,0.3231574,0.1772981,0.1860896,0.1277438,0.07634319
0.305431,0.5899424,0.58994239,0.531625045,0.219535,0.219535,0.1921497,0.1361786,0.1356828,0.3093776,0.3213274,0.1772981,0.1860896,0.1277438,0.07634319
0.30562,0.5897738,0.589773846,0.542318589,0.219535,0.219535,0.1921497,0.1361786,0.1356828,0.3093776,0.3213274,0.1773235,0.1842458,0.1277438,0.07634319
0.305818,0.5897738,0.589773846,0.542318589,0.219535,0.219535,0.1921497,0.1361786,0.1356828,0.3093776,0.3213274,0.1773235,0.1842458,0.1198011,0.07313124
0.306005,0.5897738,0.589773846,0.542318589,0.2180483,0.2180483,0.1946683,0.1361786,0.1356828,0.3093776,0.3213274,0.1773235,0.1842458,0.1198011,0.07313124
0.306183,0.5996131,0.599613053,0.54221234,0.2180483,0.2180483,0.1946683,0.1373099,0.1356695,0.3093776,0.3213274,0.1773235,0.1842458,0.1198011,0.07313124
0.306374,0.5996131,0.599613053,0.54221234,0.2180483,0.2180483,0.1946683,0.1373099,0.1356695,0.3092356,0.3176974,0.1773235,0.1842458,0.1198011,0.07313124
0.306548,0.6001987,0.600198685,0.554142461,0.2180483,0.2180483,0.1946683,0.1373099,0.1356695,0.3092356,0.3176974,0.1772369,0.1822517,0.1198011,0.07313124
0.306708,0.6001987,0.600198685,0.554142461,0.2180483,0.2180483,0.1946683,0.1373099,0.1356695,0.3092356,0.3176974,0.1772369,0.1822517,0.1119686,0.07493196
0.362354,0.6001987,0.600198685,0.554142461,0.2166717,0.2166717,0.1968071,0.1373099,0.1356695,0.3092356,0.3176974,0.1772369,0.1822517,0.1119686,0.07493196
0.36264,0.6102341,0.610234056,0.557448998,0.2166717,0.2166717,0.1968071,0.138453,0.1360737,0.3092356,0.3176974,0.1772369,0.1822517,0.1119686,0.07493196
0.362888,0.6102341,0.610234056,0.557448998,0.2166717,0.2166717,0.1968071,0.138453,0.1360737,0.3088865,0.3139172,0.1772369,0.1822517,0.1119686,0.07493196
0.363037,0.6113973,0.611397269,0.567240824,0.2166717,0.2166717,0.1968071,0.138453,0.1360737,0.3088865,0.3139172,0.1770682,0.1806718,0.1119686,0.07493196
0.363225,0.6113973,0.611397269,0.567240824,0.2166717,0.2166717,0.1968071,0.138453,0.1360737,0.3088865,0.3139172,0.1770682,0.1806718,0.1042492,0.07677349
0.522696,0.6113973,0.611397269,0.567240824,0.215295,0.215295,0.1984687,0.138453,0.1360737,0.3088865,0.3139172,0.1770682,0.1806718,0.1042492,0.07677349
0.523878,0.6213555,0.621355479,0.569622541,0.215295,0.215295,0.1984687,0.139576,0.1363591,0.3088865,0.3139172,0.1770682,0.1806718,0.1042492,0.07677349
0.52482,0.6213555,0.621355479,0.569622541,0.215295,0.215295,0.1984687,0.139576,0.1363591,0.3084814,0.3118791,0.1770682,0.1806718,0.1042492,0.07677349
